Timestamp;Memory;Disks;Flocks
4074628;9449472;373;405
4074629;9449472;446;477
4074630;9449472;407;445
4074631;9449472;363;390
4074632;9449472;389;422
4074633;9449472;453;498
4074634;9449472;445;497
4074635;9449472;415;473
4074636;9449472;425;476
4074637;9449472;326;366
4074638;9449472;296;335
4074639;9449472;320;347
4074640;9449472;364;396
4074641;9449472;330;363
4074642;9449472;373;411
4074643;9449472;374;416
4074644;9449472;275;297
4074645;9449472;339;362
4074646;9449472;335;370
4074647;9449472;301;343
4074648;9449472;330;383
4074649;9449472;348;403
4074650;9449472;340;399
4074651;9449472;326;380
4074652;9449472;288;351
4074653;9449472;240;297
4074654;9449472;298;365
4074655;9449472;328;393
4074656;9449472;208;249
4074657;9449472;252;278
4074658;9449472;313;344
4074659;9449472;229;277
4074660;9449472;285;333
4074661;9449472;197;226
4074662;9449472;258;292
4074663;9449472;229;264
4074664;9449472;171;191
4074665;9449472;204;224
4074666;9449472;195;212
4074667;9449472;230;240
4074668;9449472;177;189
4074669;9449472;188;200
4074670;9449472;172;188
4074671;9449472;208;223
4074672;9449472;171;186
4074673;9449472;143;159
4074674;9449472;173;193
4074675;9449472;189;219
4074676;9449472;170;187
4074677;9449472;136;149
4074678;9449472;144;166
4074679;9449472;138;170
4074680;9449472;136;163
4074681;9449472;160;173
4074682;9449472;160;173
4074683;9449472;128;135
4074684;9449472;113;122
4074685;9449472;135;141
4074686;9449472;106;116
4074687;9449472;107;116
4074688;9449472;19;24
4074690;9449472;26;26
4074691;9449472;51;52
4074692;9449472;5;5
4074693;9449472;15;15
4074694;9449472;33;34
4074695;9449472;35;37
4074696;9449472;33;35
4074697;9449472;41;43
4074698;9449472;53;57
4074699;9449472;67;77
4074700;9449472;66;72
4074701;9449472;50;60
4074702;9449472;49;56
4074703;9449472;53;66
4074704;9449472;62;74
4074705;9449472;38;46
4074706;9449472;38;45
4074707;9449472;45;51
4074708;9449472;35;40
4074709;9449472;42;44
4074710;9449472;46;52
4074711;9449472;44;47
4074712;9449472;37;40
4074713;9449472;41;48
4074714;9449472;46;55
4074715;9449472;34;46
4074716;9449472;57;73
4074717;9449472;53;77
4074718;9449472;48;73
4074719;9449472;59;86
4074720;9449472;55;79
4074721;9449472;46;67
4074722;9449472;61;88
4074723;9449472;50;81
4074724;9449472;67;95
4074725;9449472;56;85
4074726;9449472;62;93
4074727;9449472;51;92
4074728;9449472;54;95
4074729;9449472;69;109
4074730;9449472;48;83
4074731;9449472;48;79
4074732;9449472;54;86
4074733;9449472;48;84
4074734;9449472;41;72
4074735;9449472;49;82
4074736;9449472;54;89
4074737;9449472;58;100
4074738;9449472;50;86
4074739;9449472;52;92
4074740;9449472;68;113
4074741;9449472;51;89
4074742;9449472;51;87
4074743;9449472;56;85
4074744;9449472;61;96
4074745;9449472;62;103
4074746;9449472;55;98
4074747;9449472;59;100
4074748;9449472;48;82
4074749;9449472;71;106
4074750;9449472;51;91
4074751;9449472;54;79
4074752;9449472;48;73
4074753;9449472;44;62
4074754;9449472;54;69
4074755;9449472;49;68
4074756;9449472;60;79
4074757;9449472;66;92
4074758;9449472;54;76
4074759;9449472;62;83
4074760;9449472;64;79
4074761;9449472;83;97
4074762;9449472;58;72
4074763;9449472;81;101
4074764;9551872;72;88
4074765;9551872;0;0
4074766;9551872;96;96
4074767;9551872;0;0
4074768;9551872;99;99
4074769;9551872;112;123
4074770;9551872;108;126
4074771;9551872;96;108
4074772;9551872;83;92
4074773;9551872;92;98
4074774;9551872;88;95
4074775;9551872;100;108
4074776;9551872;112;121
4074777;9551872;79;90
4074778;9551872;102;112
4074779;9551872;139;149
4074780;9551872;163;175
4074781;9551872;155;162
4074782;9551872;192;207
4074783;9551872;193;212
4074784;9551872;183;197
4074785;9551872;190;205
4074786;9551872;204;218
4074787;9551872;268;289
4074788;9551872;215;239
4074789;9551872;217;237
4074790;9551872;311;341
4074791;9551872;264;304
4074792;9551872;226;258
4074793;9551872;220;250
4074794;9551872;222;244
4074795;9551872;302;325
4074796;9551872;316;345
4074797;9551872;269;312
4074798;9551872;213;243
4074799;9551872;262;289
4074800;9551872;314;351
4074801;9551872;330;375
4074802;9551872;346;396
4074803;9551872;387;440
4074804;9551872;396;471
4074805;9551872;345;408
4074806;9551872;347;405
4074807;9551872;344;414
4074808;9551872;398;469
4074809;9551872;352;423
4074810;9551872;349;419
4074811;9551872;362;431
4074812;9551872;291;351
4074813;9551872;276;321
4074814;9551872;244;286
4074815;9551872;261;300
4074816;9551872;400;446
4074817;9658368;577;642
4074818;9658368;436;504
4074819;9658368;461;529
4074820;9658368;452;506
4074821;9658368;530;593
4074822;9658368;547;617
4074823;9658368;550;633
4074824;9658368;497;570
4074825;9658368;563;644
4074826;9658368;534;625
4074827;9658368;570;660
4074828;9658368;498;597
4074829;9658368;422;524
4074830;9658368;408;517
4074831;9658368;423;524
4074832;9658368;420;527
4074833;9658368;502;624
4074834;9658368;396;514
4074835;9658368;398;514
4074836;9658368;408;519
4074837;9658368;450;556
4074838;9658368;411;507
4074839;9658368;390;484
4074840;9658368;469;575
4074841;9658368;461;575
4074842;9658368;394;495
4074843;9658368;436;527
4074844;9658368;388;478
4074845;9658368;414;495
4074846;9658368;497;602
4074847;9658368;451;561
4074848;9658368;431;540
4074849;9658368;328;407
4074850;9658368;446;522
4074851;9658368;437;525
4074852;9658368;436;524
4074853;9658368;448;530
4074854;9658368;448;537
4074855;9658368;416;500
4074856;9658368;449;531
4074857;9658368;416;493
4074858;9658368;480;549
4074859;9658368;462;541
4074860;9658368;469;563
4074861;9658368;408;478
4074862;9658368;439;526
4074863;9658368;412;513
4074864;9658368;525;628
4074865;9658368;440;540
4074866;9658368;459;537
4074867;9658368;490;580
4074868;9658368;494;595
4074869;9658368;540;657
4074870;9658368;563;690
4074871;9658368;565;697
4074872;9658368;578;713
4074873;9658368;561;686
4074874;9658368;482;617
4074875;9658368;500;631
4074876;9658368;483;624
4074877;9658368;465;585
4074878;9658368;508;628
4074879;9658368;483;612
4074880;9658368;419;537
4074881;9658368;521;632
4074882;9658368;537;654
4074883;9658368;532;647
4074884;9666560;452;561
4074885;9871360;539;673
4074886;10715136;531;669
4074887;10715136;530;679
4074888;10715136;440;566
4074889;10715136;534;665
4074890;10715136;575;718
4074891;10715136;500;638
4074892;10715136;496;626
4074893;10715136;369;476
4074894;10715136;513;599
4074895;10715136;413;508
4074896;10715136;494;578
4074897;10715136;521;607
4074898;10715136;441;515
4074899;10715136;511;580
4074900;10715136;480;564
4074901;10715136;454;543
4074902;10715136;403;480
4074903;10715136;484;574
4074904;10715136;508;604
4074905;10715136;500;601
4074906;10715136;491;594
4074907;10715136;507;606
4074908;10715136;480;570
4074909;10715136;495;582
4074910;10715136;473;549
4074911;10715136;471;527
4074912;10715136;481;549
4074913;10715136;582;649
4074914;10715136;508;561
4074915;10715136;526;593
4074916;10715136;455;520
4074917;10715136;468;534
4074918;10715136;440;500
4074919;10715136;510;571
4074920;10715136;413;477
4074921;10715136;394;462
4074922;10715136;445;523
4074923;10715136;423;496
4074924;10715136;373;447
4074925;10715136;354;422
4074926;10715136;400;477
4074927;10715136;403;489
4074928;10715136;353;436
4074929;10715136;385;476
4074930;10715136;336;427
4074931;10715136;377;446
4074932;10715136;297;340
4074933;10715136;365;402
4074934;10715136;317;349
4074935;10715136;284;315
4074936;10715136;288;316
4074937;10715136;379;413
4074938;10715136;350;382
4074939;10715136;284;313
4074940;10715136;264;300
4074941;10715136;301;343
4074942;10715136;275;324
4074943;10715136;304;350
4074944;10715136;194;229
4074945;10715136;331;378
4074946;10715136;296;340
4074947;10715136;190;231
4074948;10715136;327;365
4074949;10715136;257;307
4074950;10715136;252;294
4074951;10715136;196;234
4074952;10715136;218;255
4074953;10715136;164;200
4074954;10715136;183;220
4074955;10715136;231;281
4074956;10715136;223;274
4074957;10715136;234;283
4074958;10715136;191;242
4074959;10715136;213;261
4074960;10715136;204;250
4074961;10715136;219;267
4074962;10715136;175;223
4074963;10715136;183;229
4074964;10715136;159;206
4074965;10715136;149;191
4074966;10715136;178;225
4074967;10715136;150;191
4074968;10715136;143;184
4074969;10715136;160;199
4074970;10715136;151;180
4074971;10715136;167;204
4074972;10715136;175;212
4074973;10715136;161;200
4074974;10715136;175;214
4074975;10715136;155;197
4074976;10715136;138;170
4074977;10715136;119;145
4074978;10715136;131;159
4074979;10715136;128;160
4074980;10715136;141;181
4074981;10715136;19;20
4074982;10715136;29;29
4074983;10715136;83;90
4074984;10715136;109;121
4074985;10715136;111;129
4074986;10715136;106;127
4074987;10715136;114;151
4074988;10715136;104;136
4074989;10715136;110;147
4074990;10715136;109;149
4074991;10715136;94;131
4074992;10715136;101;138
4074993;10715136;96;134
4074994;10715136;90;123
4074995;10715136;91;123
4074996;10715136;84;125
4074997;10715136;79;118
4074998;10715136;68;97
4074999;10715136;77;120
4075000;10715136;74;110
4075001;10715136;85;126
4075002;10715136;83;124
4075003;10715136;68;113
4075004;10715136;71;111
4075005;10715136;62;93
4075006;10715136;55;83
4075007;10715136;67;96
4075008;10715136;51;73
4075009;10715136;72;99
4075010;10715136;50;84
4075011;10715136;66;107
4075012;10715136;53;96
4075013;10715136;66;105
4075014;10715136;61;106
4075015;10715136;58;107
4075016;10715136;59;109
4075017;10715136;48;82
4075018;10715136;54;97
4075019;10715136;53;96
4075020;10715136;58;105
4075021;10715136;63;117
4075022;10715136;58;109
4075023;10715136;50;88
4075024;10715136;59;99
4075025;10715136;47;81
4075026;10715136;38;62
4075027;10715136;55;89
4075028;10715136;42;74
4075029;10715136;42;68
4075030;10715136;44;74
4075031;10715136;57;98
4075032;10715136;51;94
4075033;10715136;51;105
4075034;10715136;50;96
4075035;10715136;48;93
4075036;10715136;56;108
4075037;10715136;52;95
4075038;10715136;52;96
4075039;10715136;56;108
4075040;10715136;60;121
4075041;10715136;61;122
4075042;10715136;60;118
4075043;10715136;60;111
4075044;10715136;75;141
4075045;10715136;74;150
4075046;10715136;69;151
4075047;10715136;62;122
4075048;10715136;65;117
4075049;10715136;82;145
4075050;10715136;86;150
4075051;10715136;80;132
4075052;10715136;84;126
4075053;10715136;90;127
4075054;10715136;108;151
4075055;10715136;93;136
4075056;10715136;115;167
4075057;10715136;104;151
4075058;10715136;107;153
4075059;10715136;152;206
4075060;10715136;133;190
4075061;10715136;141;191
4075062;10715136;169;238
4075063;10715136;169;234
4075064;10715136;159;207
4075065;10715136;172;226
4075066;10715136;193;239
4075067;10715136;179;223
4075068;10715136;200;249
4075069;10715136;164;214
4075070;10715136;218;261
4075071;10715136;187;230
4075072;10715136;206;253
4075073;10715136;206;247
4075074;10715136;201;247
4075075;10715136;235;282
4075076;10715136;236;286
4075077;10715136;286;332
4075078;10715136;278;328
4075079;10715136;306;352
4075080;10715136;300;352
4075081;10715136;341;396
4075082;10715136;368;428
4075083;10715136;406;468
4075084;10715136;468;529
4075085;10715136;445;511
4075086;10715136;496;567
4075087;10715136;469;535
4075088;10715136;479;547
4075089;10764288;470;539
4075090;10764288;503;568
4075091;10764288;450;518
4075092;10764288;390;478
4075093;10764288;359;434
4075094;10764288;309;357
4075095;10764288;375;427
4075096;10764288;429;471
4075097;10764288;428;477
4075098;10764288;542;606
4075099;10764288;453;516
4075100;10764288;485;562
4075101;10764288;448;511
4075102;10764288;579;641
4075103;10764288;537;598
4075104;10764288;541;614
4075105;10764288;547;608
4075106;10764288;440;494
4075107;10764288;566;621
4075108;10764288;591;652
4075109;10764288;594;657
4075110;10764288;575;640
4075111;10764288;655;712
4075112;10764288;589;650
4075113;10764288;604;671
4075114;10764288;645;712
4075115;10764288;641;705
4075116;10764288;649;709
4075117;10764288;563;623
4075118;10764288;598;659
4075119;10866688;584;661
4075120;10866688;551;631
4075121;10866688;527;601
4075122;10866688;530;602
4075123;10866688;560;630
4075124;10866688;505;581
4075125;10866688;523;608
4075126;10866688;465;557
4075127;10866688;509;614
4075128;10866688;537;638
4075129;10866688;547;653
4075130;10866688;526;640
4075131;11116544;534;643
4075132;11116544;485;589
4075133;11292672;495;610
4075134;11526144;465;582
4075135;11657216;455;589
4075136;11657216;499;628
4075137;11657216;496;625
4075138;11657216;450;598
4075139;11657216;407;523
4075140;11657216;369;472
4075141;11845632;412;509
4075142;11915264;439;543
4075143;11915264;421;536
4075144;11915264;111;158
4075145;11915264;75;76
4075146;11915264;440;459
4075147;11915264;440;485
4075148;11915264;471;537
4075149;11915264;408;478
4075150;11915264;434;498
4075151;11915264;480;557
4075152;11915264;505;593
4075153;11915264;471;569
4075154;11915264;431;509
4075155;11915264;415;473
4075156;11915264;464;530
4075157;11915264;518;593
4075158;11915264;497;574
4075159;11915264;447;525
4075160;11915264;456;539
4075161;11915264;442;525
4075162;11915264;560;639
4075163;11915264;535;635
4075164;11915264;564;669
4075165;11915264;483;595
4075166;11915264;497;602
4075167;11915264;517;624
4075168;11915264;568;681
4075169;11915264;578;695
4075170;11915264;476;594
4075171;11915264;539;677
4075172;11915264;499;641
4075173;11915264;538;679
4075174;11915264;411;542
4075175;11915264;514;649
4075176;11915264;428;554
4075177;11915264;480;611
4075178;11915264;515;651
4075179;11915264;522;657
4075180;11915264;448;586
4075181;11915264;497;611
4075182;11915264;518;625
4075183;11915264;466;554
4075184;11915264;451;523
4075185;11915264;520;604
4075186;11915264;456;539
4075187;11915264;416;489
4075188;11915264;424;492
4075189;11915264;427;491
4075190;11915264;438;496
4075191;11915264;423;470
4075192;11915264;458;514
4075193;11915264;397;448
4075194;11915264;435;499
4075195;11915264;389;462
4075196;11915264;363;434
4075197;11915264;401;479
4075198;11915264;443;531
4075199;11915264;386;472
4075200;11915264;411;486
4075201;11915264;385;447
4075202;11915264;415;479
4075203;11915264;485;558
4075204;11915264;438;501
4075205;11915264;457;529
4075206;11915264;464;546
4075207;11915264;430;501
4075208;11915264;380;439
4075209;11915264;418;486
4075210;11915264;451;524
4075211;11915264;261;322
4075212;11915264;294;353
4075213;11915264;265;328
4075214;11915264;201;256
4075215;11915264;178;225
4075216;11915264;202;244
4075217;11915264;217;257
4075218;11915264;208;244
4075219;11915264;240;282
4075220;11915264;227;270
4075221;11915264;220;268
4075222;11915264;242;293
4075223;11915264;200;258
4075224;11915264;172;226
4075225;11915264;186;230
4075226;11915264;189;232
4075227;11915264;185;225
4075228;11915264;207;249
4075229;11915264;282;339
4075230;11915264;282;330
4075231;11915264;266;321
4075232;11915264;269;322
4075233;11915264;220;267
4075234;11915264;176;216
4075235;11915264;180;218
4075236;11915264;238;278
4075237;11915264;270;328
4075238;11915264;239;285
4075239;11915264;255;309
4075240;11915264;200;245
4075241;11915264;266;317
4075242;11915264;186;232
4075243;11915264;168;212
4075244;11915264;252;298
4075245;11915264;204;253
4075246;11915264;183;224
4075247;11915264;176;212
4075248;11915264;185;225
4075249;11915264;169;202
4075250;11915264;161;196
4075251;11915264;203;248
4075252;11915264;214;268
4075253;11915264;207;269
4075254;11915264;187;255
4075255;11915264;157;228
4075256;11915264;175;243
4075257;11915264;131;193
4075258;11915264;141;203
4075259;11915264;138;207
4075260;11915264;154;216
4075261;11915264;121;177
4075262;11915264;124;166
4075263;11915264;115;145
4075264;11915264;112;135
4075265;11915264;86;102
4075266;11915264;100;120
4075267;11915264;97;119
4075268;11915264;112;139
4075269;11915264;113;135
4075270;11915264;83;103
4075271;11915264;101;123
4075272;11915264;110;137
4075273;11915264;75;98
4075274;11915264;8;13
4075279;11915264;35;35
4075280;11915264;71;79
4075281;11915264;3;4
4075282;11915264;45;45
4075283;11915264;63;70
4075284;11915264;71;83
4075285;11915264;67;81
4075286;11915264;57;71
4075287;11915264;52;63
4075288;11915264;70;90
4075289;11915264;65;80
4075290;11915264;53;71
4075291;11915264;57;73
4075292;11915264;55;67
4075293;11915264;41;57
4075294;11915264;42;61
4075295;11915264;49;70
4075296;11915264;35;51
4075297;11915264;44;69
4075298;11915264;48;74
4075299;11915264;53;80
4075300;11915264;38;57
4075301;11915264;26;44
4075302;11915264;35;56
4075303;11915264;37;58
4075304;11915264;41;60
4075305;11915264;38;51
4075306;11915264;26;39
4075307;11915264;21;38
4075308;11915264;36;55
4075309;11915264;31;55
4075310;11915264;33;65
4075311;11915264;51;79
4075312;11915264;39;60
4075313;11915264;30;46
4075314;11915264;42;64
4075315;11915264;41;67
4075316;11915264;41;71
4075317;11915264;42;69
4075318;11915264;47;79
4075319;11915264;37;72
4075320;11915264;48;83
4075321;11915264;41;77
4075322;11915264;38;73
4075323;11915264;48;76
4075324;11915264;44;73
4075325;11915264;45;81
4075326;11915264;44;86
4075327;11915264;49;94
4075328;11915264;47;85
4075329;11915264;51;93
4075330;11915264;56;108
4075331;11915264;61;117
4075332;11915264;45;88
4075333;11915264;54;99
4075334;11915264;48;83
4075335;11915264;49;92
4075336;11915264;49;86
4075337;11915264;57;102
4075338;11915264;62;107
4075339;11915264;64;120
4075340;11915264;64;106
4075341;11915264;57;108
4075342;11915264;67;124
4075343;11915264;83;153
4075344;11915264;93;154
4075345;11915264;76;123
4075346;11915264;94;143
4075347;11915264;74;126
4075348;11915264;88;129
4075349;11915264;85;128
4075350;11915264;118;185
4075351;11915264;107;179
4075352;11915264;107;155
4075353;11915264;86;126
4075354;11915264;106;147
4075355;11915264;119;172
4075356;11915264;105;140
4075357;11915264;139;175
4075358;11915264;136;194
4075359;11915264;110;146
4075360;11915264;105;130
4075361;11915264;155;185
4075362;11915264;112;143
4075363;11915264;126;157
4075364;11915264;149;181
4075365;11915264;163;195
4075366;11915264;143;170
4075367;11915264;131;158
4075368;11915264;137;165
4075369;11915264;131;156
4075370;11915264;150;175
4075371;11915264;130;151
4075372;11915264;141;160
4075373;11915264;243;266
4075374;11915264;235;270
4075375;11915264;252;284
4075376;11915264;248;286
4075377;11915264;256;290
4075378;11915264;306;344
4075379;11915264;287;326
4075380;11915264;314;361
4075381;11915264;316;365
4075382;11915264;333;382
4075383;11915264;285;333
4075384;11915264;264;318
4075385;11915264;345;402
4075386;11915264;324;398
4075387;11915264;342;418
4075388;11915264;335;413
4075389;11915264;354;440
4075390;11915264;295;358
4075391;11915264;395;458
4075392;11915264;431;509
4075393;11915264;367;440
4075394;11915264;305;351
4075395;11915264;390;442
4075396;11915264;364;417
4075397;11915264;369;418
4075398;11915264;397;456
4075399;11915264;433;505
4075400;11915264;431;514
4075401;11915264;457;545
4075402;11915264;464;570
4075403;11915264;406;507
4075404;11915264;395;493
4075405;11915264;503;594
4075406;11915264;507;598
4075407;11915264;365;453
4075408;11915264;428;518
4075409;11915264;426;520
4075410;11915264;448;553
4075411;11915264;441;546
4075412;11915264;454;563
4075413;11915264;408;525
4075414;11915264;424;538
4075415;11915264;384;493
4075416;11915264;442;549
4075417;11915264;428;544
4075418;11915264;383;491
4075419;11915264;342;446
4075420;11915264;394;508
4075421;11915264;343;439
4075422;11915264;341;437
4075423;11915264;316;404
4075424;11915264;303;401
4075425;11915264;354;449
4075426;11915264;365;459
4075427;11915264;395;489
4075428;11915264;385;471
4075429;11915264;345;434
4075430;11915264;378;466
4075431;11915264;345;425
4075432;11915264;354;435
4075433;11915264;360;436
4075434;11915264;362;448
4075435;11915264;340;434
4075436;11915264;263;352
4075437;11915264;296;394
4075438;11915264;367;471
4075439;11915264;318;416
4075440;11915264;321;424
4075441;11915264;360;465
4075442;11915264;346;442
4075443;11915264;373;480
4075444;11915264;346;453
4075445;11915264;361;473
4075446;11915264;331;435
4075447;11915264;374;483
4075448;11915264;385;511
4075449;11915264;404;542
4075450;11915264;374;512
4075451;11915264;361;518
4075452;11915264;408;530
4075453;11915264;390;511
4075454;11915264;412;541
4075455;11915264;335;452
4075456;11915264;330;442
4075457;11915264;355;470
4075458;11915264;287;387
4075459;11915264;398;499
4075460;11915264;373;479
4075461;11915264;403;516
4075462;11915264;380;493
4075463;11915264;384;499
4075464;11915264;398;514
4075465;11915264;386;494
4075466;11915264;361;446
4075467;11915264;308;373
4075468;11915264;290;361
4075469;11915264;334;403
4075470;11915264;349;430
4075471;11915264;314;387
4075472;11915264;436;514
4075473;11915264;348;420
4075474;11915264;416;492
4075475;11915264;389;470
4075476;11915264;394;478
4075477;12161024;384;470
4075478;12161024;375;471
4075479;12161024;365;470
4075480;12161024;376;460
4075481;12161024;299;373
4075482;12161024;334;396
4075483;12161024;287;345
4075484;12161024;363;429
4075485;12161024;301;365
4075486;12161024;273;327
4075487;12197888;302;352
4075488;12419072;299;360
4075489;12582912;321;389
4075490;12718080;283;336
4075491;12722176;309;370
4075492;12861440;278;345
4075493;12861440;277;343
4075494;12963840;211;256
4075495;12963840;226;274
4075496;12963840;258;312
4075497;12963840;289;335
4075498;12963840;240;290
4075499;12963840;246;296
4075500;12963840;251;296
4075501;12963840;246;300
4075502;12963840;265;321
4075503;12963840;257;318
4075504;12963840;248;316
4075505;12963840;262;327
4075506;12963840;256;323
4075507;12963840;245;311
4075508;12963840;192;255
4075509;12963840;214;271
4075510;12963840;219;283
4075511;12963840;189;248
4075512;12963840;199;239
4075513;12963840;239;277
4075514;12963840;239;271
4075515;12963840;171;200
4075516;12963840;143;176
4075517;12963840;161;189
4075518;12963840;157;182
4075519;12963840;162;183
4075520;12963840;186;215
4075521;12963840;144;165
4075522;12963840;163;187
4075523;12963840;141;163
4075524;12963840;150;171
4075525;12963840;138;166
4075526;12963840;169;196
4075527;12963840;115;137
4075528;12963840;126;144
4075529;12963840;138;158
4075530;12963840;118;135
4075531;12963840;125;144
4075532;12963840;143;163
4075533;12963840;92;115
4075534;12963840;105;129
4075535;12963840;105;127
4075536;12963840;117;143
4075537;12963840;103;133
4075538;12963840;111;141
4075539;12963840;106;133
4075540;12963840;82;100
4075541;12963840;95;112
4075542;12963840;94;114
4075543;12963840;94;114
4075544;12963840;89;115
4075545;12963840;85;117
4075546;12963840;90;120
4075547;12963840;98;124
4075548;12963840;74;97
4075549;12963840;69;85
4075550;12963840;67;88
4075551;12963840;47;66
4075552;12963840;61;82
4075553;12963840;52;74
4075554;12963840;66;98
4075555;12963840;50;83
4075556;12963840;42;75
4075557;12963840;56;94
4075558;12963840;56;92
4075559;12963840;54;81
4075560;12963840;46;63
4075561;12963840;43;61
4075562;12963840;43;59
4075563;12963840;44;62
4075564;12963840;30;49
4075565;12963840;26;47
4075566;12963840;27;42
4075567;12963840;3;6
4075568;12963840;12;12
4075569;12963840;32;36
4075570;12963840;31;40
4075571;12963840;30;45
4075572;12963840;20;34
4075573;12963840;31;50
4075574;12963840;23;41
4075575;12963840;27;45
4075576;12963840;18;35
4075577;12963840;35;58
4075578;12963840;20;45
4075579;12963840;24;49
4075580;12963840;23;38
4075581;12963840;18;30
4075582;12963840;24;35
4075583;12963840;28;44
4075584;12963840;17;30
4075585;12963840;19;34
4075586;12963840;18;33
4075587;12963840;24;33
4075588;12963840;18;28
4075589;12963840;16;26
4075590;12963840;13;21
4075591;12963840;14;21
4075592;12963840;17;26
4075593;12963840;22;32
4075594;12963840;16;27
4075595;12963840;17;29
4075596;12963840;14;23
4075597;12963840;14;21
4075598;12963840;15;23
4075599;12963840;18;31
4075600;12963840;20;37
4075601;12963840;19;36
4075602;12963840;21;39
4075603;12963840;21;44
4075604;12963840;23;45
4075605;12963840;17;38
4075606;12963840;21;43
4075607;12963840;23;46
4075608;12963840;19;40
4075609;12963840;16;30
4075610;12963840;16;27
4075611;12963840;18;29
4075612;12963840;21;33
4075613;12963840;9;19
4075614;12963840;16;23
4075615;12963840;16;23
4075616;12963840;20;30
4075617;12963840;17;23
4075618;12963840;20;29
4075619;12963840;23;36
4075620;12963840;19;35
4075621;12963840;24;41
4075622;12963840;20;41
4075623;12963840;22;40
4075624;12963840;22;45
4075625;12963840;22;52
4075626;12963840;23;53
4075627;12963840;24;56
4075628;12963840;26;61
4075629;12963840;27;63
4075630;12963840;21;56
4075631;12963840;22;60
4075632;12963840;28;71
4075633;12963840;26;69
4075634;12963840;26;60
4075635;12963840;33;72
4075636;12963840;42;83
4075637;12963840;35;64
4075638;12963840;32;66
4075639;12963840;41;70
4075640;12963840;40;67
4075641;12963840;48;74
4075642;12963840;54;83
4075643;12963840;55;87
4075644;12963840;47;73
4075645;12963840;45;60
4075646;12963840;78;101
4075647;12963840;73;97
4075648;12963840;64;79
4075649;12963840;58;72
4075650;12963840;68;87
4075651;12963840;71;95
4075652;12963840;72;97
4075653;12963840;85;110
4075654;12963840;62;89
4075655;12963840;67;83
4075656;12963840;65;81
4075657;12963840;54;74
4075658;12963840;58;80
4075659;12963840;61;79
4075660;12963840;37;56
4075661;12963840;45;69
4075662;12963840;27;50
4075663;12963840;42;57
4075664;12963840;53;64
4075665;12963840;48;61
4075666;12963840;49;64
4075667;12963840;45;61
4075668;12963840;46;65
4075669;12963840;49;76
4075670;12963840;59;84
4075671;12963840;63;86
4075672;12963840;61;81
4075673;12963840;75;89
4075674;12963840;62;77
4075675;12963840;63;84
4075676;12963840;61;79
4075677;12963840;64;88
4075678;12963840;76;105
4075679;12963840;70;98
4075680;12963840;98;130
4075681;12963840;85;118
4075682;12963840;75;90
4075683;12963840;65;77
4075684;12963840;89;109
4075685;12963840;100;118
4075686;12963840;109;127
4075687;12963840;100;118
4075688;12963840;105;126
4075689;12963840;92;110
4075690;12963840;95;110
4075691;12963840;126;145
4075692;12963840;122;141
4075693;12963840;150;167
4075694;12963840;143;167
4075695;12963840;112;131
4075696;12963840;143;159
4075697;12963840;123;143
4075698;12963840;162;180
4075699;12963840;128;144
4075700;12963840;170;192
4075701;12963840;164;187
4075702;12963840;168;190
