Timestamp;Memory;Disks;Flocks
9837405;19705856;0;0
9837406;19705856;0;0
9837407;19705856;0;0
9837408;19705856;0;0
9837409;19705856;0;0
9837410;19705856;0;0
9837411;19705856;0;0
9837412;19705856;0;0
9837413;19705856;0;0
9837414;19705856;0;0
9837415;19705856;0;0
9837416;19705856;0;0
9837417;19705856;0;0
9837418;19705856;0;0
9837419;19705856;0;0
9837420;19705856;0;0
9837421;19705856;0;0
9837422;19705856;0;0
9837423;19705856;0;0
9837424;19705856;0;0
9837425;19705856;0;0
9837426;19705856;0;0
9837427;19705856;0;0
9837428;19705856;0;0
9837429;19705856;0;0
9837430;19705856;0;0
9837431;19705856;0;0
9837432;19705856;0;0
9837480;17608704;0;0
9837481;17608704;0;0
9837482;17608704;0;0
9837483;17608704;0;0
9837484;17608704;0;0
9837485;17608704;0;0
9837486;17608704;0;0
9837487;17608704;0;0
9837488;17608704;0;0
9837489;17608704;0;0
9837490;17608704;0;0
9837491;17608704;0;0
9837492;17608704;0;0
9837493;17608704;0;0
9837494;17608704;0;0
9837495;17608704;0;0
9837496;17608704;0;0
9837497;17608704;0;0
9837498;17608704;0;0
9837499;17608704;0;0
9837500;17608704;0;0
9837501;17608704;0;0
9837502;17608704;0;0
9837503;17608704;0;0
9837504;17608704;0;0
9837505;17608704;0;0
9837506;17608704;0;0
9837507;17608704;0;0
9837508;17608704;0;0
9837509;17608704;0;0
9837510;17608704;0;0
9837511;17608704;0;0
9837512;17608704;0;0
9837513;17608704;0;0
9837514;17608704;0;0
9837515;17608704;0;0
9837516;17608704;0;0
9837517;17608704;0;0
9837518;17608704;0;0
9837519;17608704;0;0
9837520;17608704;0;0
9837521;17608704;0;0
9837522;17608704;0;0
9837523;17608704;0;0
9837524;17608704;0;0
9837525;17608704;0;0
9837526;17608704;0;0
9837527;17608704;0;0
9837528;17608704;0;0
9837529;17608704;0;0
9837530;17608704;0;0
9837531;17608704;0;0
9837532;17608704;0;0
9837533;17608704;0;0
9837534;17608704;0;0
9837535;17608704;0;0
9837536;17608704;0;0
9837537;17608704;0;0
9837538;17608704;0;0
9837539;17608704;0;0
9837540;17608704;0;0
9837541;17608704;0;0
9837542;17608704;0;0
9837543;17608704;0;0
9837544;17608704;0;0
9837545;17608704;0;0
9837546;17608704;0;0
9837547;17608704;0;0
9837548;17608704;0;0
9837549;17608704;0;0
9837550;17608704;0;0
9837551;17608704;0;0
9837552;17608704;0;0
9837553;17608704;0;0
9837554;17608704;0;0
9837555;17608704;0;0
9837556;17608704;0;0
9837557;17608704;0;0
9837558;17608704;0;0
9837559;17608704;0;0
9837560;17608704;0;0
9837561;17608704;0;0
9837562;17608704;0;0
9837563;17608704;0;0
9837564;17608704;0;0
9837565;17608704;0;0
9837566;17608704;0;0
9837567;17608704;0;0
9837568;17608704;0;0
9837569;17608704;0;0
9837570;17608704;0;0
9837571;17608704;0;0
9837572;17608704;0;0
9837573;17608704;0;0
9837574;17608704;0;0
9837575;17608704;0;0
9837576;17608704;0;0
9837577;17608704;0;0
9837578;17608704;0;0
9837579;17608704;0;0
9837580;17608704;0;0
9837581;17608704;0;0
9837582;17608704;0;0
9837583;17608704;0;0
9837584;17608704;0;0
9837585;17608704;0;0
9837586;17608704;0;0
9837587;17608704;0;0
9837588;17608704;0;0
9837589;17608704;0;0
9837590;17608704;0;0
9837591;17608704;0;0
9837592;17608704;0;0
9837593;17608704;0;0
9837594;17608704;0;0
9837595;17608704;0;0
9837596;17608704;0;0
9837597;17608704;0;0
9837598;17608704;0;0
9837599;17608704;0;0
9837600;17608704;0;0
9837601;17608704;0;0
9837602;17608704;0;0
9837603;17608704;0;0
9837604;17608704;0;0
9837605;17608704;0;0
9837606;17608704;0;0
9837607;17608704;0;0
9837608;17608704;0;0
9837609;17608704;0;0
9837610;17608704;0;0
9837611;17608704;0;0
9837612;17608704;0;0
9837613;17608704;0;0
9837614;17608704;0;0
9837615;17608704;0;0
9837616;17608704;0;0
9837617;17608704;0;0
9837618;17608704;0;0
9837619;17608704;0;0
9837620;17608704;0;0
9837621;17608704;0;0
9837622;17608704;0;0
9837623;17608704;0;0
9837624;17608704;0;0
9837625;17608704;0;0
9837626;17608704;0;0
9837627;17608704;0;0
9837628;17608704;0;0
9837629;17608704;0;0
9837630;17608704;0;0
9837631;17608704;0;0
9837632;17608704;0;0
9837633;17608704;0;0
9837643;17608704;0;0
9837644;17608704;0;0
9837645;17608704;0;0
9837646;17608704;0;0
9837647;17608704;0;0
9837648;17608704;0;0
9837649;17608704;0;0
9837650;17608704;0;0
9837651;17608704;0;0
9837780;17608704;0;0
9837781;17608704;0;0
9837782;17608704;0;0
9837783;17608704;0;0
9837784;17608704;0;0
9837785;17608704;0;0
9837786;17608704;0;0
9837787;17608704;0;0
9837788;17608704;0;0
9837789;17608704;0;0
9837790;17608704;0;0
9837791;17608704;0;0
9837792;17608704;0;0
9837793;17608704;0;0
9837794;17608704;0;0
9837795;17608704;0;0
9837796;17608704;0;0
9837797;17608704;0;0
9837798;17608704;0;0
9837799;17608704;0;0
9837800;17608704;0;0
9837801;17608704;0;0
9837802;17608704;0;0
9837803;17608704;0;0
9837804;17608704;0;0
9837805;17608704;0;0
9837806;17608704;0;0
9837807;17608704;0;0
9837808;17608704;0;0
9837809;17608704;0;0
9837810;17608704;0;0
9837811;17608704;0;0
9837812;17608704;0;0
9837813;17608704;0;0
9837814;17608704;0;0
9837815;17608704;1;1
9837816;17608704;2;2
9837817;17608704;1;1
9837818;17608704;2;2
9837819;17608704;2;2
9837820;17608704;3;3
9837821;17608704;1;1
9837822;17948672;0;0
9837823;17948672;0;0
9837824;17948672;0;0
9837825;18657280;1;1
9837826;18657280;1;1
9837827;18657280;0;0
9837828;18657280;0;0
9837829;18657280;3;3
9837830;18657280;1;1
9837831;18657280;0;0
9837832;18657280;0;0
9837833;18657280;0;0
9837834;18657280;0;0
9837835;18657280;2;2
9837836;18657280;2;2
9837837;18657280;1;1
9837838;18657280;2;2
9837839;18657280;2;2
9837840;18657280;2;2
9837841;18657280;3;3
9837842;18657280;1;2
9837843;18657280;2;2
9837844;18657280;2;2
9837845;18657280;1;1
9837846;18903040;2;2
9837847;19415040;0;0
9837848;19415040;0;0
9837849;19415040;1;1
9837850;19554304;1;1
9837851;19730432;0;0
9837852;19877888;2;2
9837853;20000768;3;3
9837854;20000768;3;3
9837855;20000768;0;0
9837856;20000768;0;0
9837857;20000768;1;1
9837858;20291584;1;1
9837859;20291584;2;2
9837860;20291584;2;2
9837861;20291584;2;3
9837862;20291584;1;1
9837863;20291584;2;2
9837864;20291584;1;1
9837865;20291584;0;0
9837866;20291584;0;0
9837867;20291584;0;0
9837868;20291584;0;0
9837869;20291584;0;0
9837870;20291584;0;0
9837871;20291584;0;0
9837872;20291584;0;0
9837873;20291584;0;0
9837874;20291584;0;0
9837875;20291584;0;0
9837876;20291584;0;0
9837877;20291584;0;0
9837878;20291584;0;0
9837879;20291584;0;0
9837880;20291584;0;0
9837881;20291584;0;0
9837882;20291584;0;0
9837883;20291584;0;0
9837884;20291584;0;0
9837885;20291584;0;0
9837886;20291584;0;0
9837887;20291584;0;0
9837888;20291584;0;0
9837889;20291584;0;0
9837890;20291584;0;0
9837891;20291584;0;0
9837892;20291584;0;0
9837893;20291584;0;0
9837894;20291584;0;0
9837895;20291584;0;0
9837896;20291584;0;0
9837897;20291584;0;0
9837898;20291584;0;0
9837899;20291584;0;0
9837900;20291584;0;0
9837901;20291584;0;0
9837902;20291584;0;0
9837903;20291584;0;0
9837904;20291584;0;0
9837905;20291584;0;0
9837906;20291584;0;0
9837907;20291584;0;0
9837908;20291584;0;0
9837909;20291584;0;0
9837910;20291584;0;0
9837911;20291584;0;0
9837912;20291584;0;0
9837913;20291584;0;0
9837914;20291584;0;0
9837915;20291584;0;0
9838020;18194432;0;0
9838021;18194432;0;0
9838022;18194432;0;0
9838023;18194432;0;0
9838024;18194432;0;0
9838025;18194432;0;0
9838026;18194432;0;0
9838027;18194432;0;0
9838028;18194432;0;0
9838029;18194432;0;0
9838030;18194432;0;0
9838031;18194432;0;0
9838032;18194432;0;0
9838033;18194432;0;0
9838034;18194432;0;0
9838035;18194432;0;0
9838036;18194432;0;0
9838037;18194432;0;0
9838038;18194432;0;0
9838039;18194432;0;0
9838040;18194432;0;0
9838041;18194432;0;0
9838042;18194432;0;0
9838043;18194432;0;0
9838044;18194432;0;0
9838045;18194432;0;0
9838046;18194432;0;0
9838047;18194432;0;0
9838048;18194432;0;0
9838049;18194432;0;0
9838050;18194432;0;0
9838051;18194432;0;0
9838052;18194432;1;1
9838053;18194432;2;2
9838054;18194432;2;3
9838055;18194432;1;2
9838056;18194432;1;3
9838057;18194432;4;4
9838058;18194432;1;1
9838059;18194432;0;0
9838060;18194432;0;0
9838061;18194432;0;0
9838062;18706432;1;1
9838063;19243008;2;2
9838064;19243008;3;3
9838065;19243008;3;3
9838066;19243008;2;2
9838067;19386368;2;2
9838068;19386368;6;6
9838069;19505152;4;4
9838070;19505152;4;4
9838071;19505152;3;5
9838072;19505152;4;8
9838073;19636224;3;7
9838074;19636224;3;4
9838075;19636224;1;1
9838076;20291584;2;2
9838077;20291584;1;1
9838078;20291584;2;2
9838079;20291584;1;1
9838080;20291584;0;0
9838081;20291584;3;3
9838082;20291584;2;2
9838083;20291584;2;2
9838084;20291584;1;1
9838085;20291584;1;1
9838086;20291584;0;0
9838087;20291584;1;1
9838088;20291584;1;1
9838089;20291584;0;0
9838090;20291584;0;0
9838091;20291584;0;0
9838092;20291584;0;0
9838093;20291584;1;1
9838094;20291584;0;0
9838095;20291584;0;0
9838096;20291584;3;3
9838097;20291584;4;5
9838098;20291584;3;4
9838099;20291584;4;7
9838100;20291584;6;9
9838101;20291584;4;9
9838102;20291584;3;7
9838103;20291584;4;6
9838104;20291584;4;4
9838105;20291584;0;0
9838106;20291584;0;0
9838107;20291584;0;0
9838108;20291584;0;0
9838109;20291584;0;0
9838110;20291584;0;0
9838111;20291584;0;0
9838112;20291584;0;0
9838113;20291584;0;0
9838114;20291584;0;0
9838115;20291584;1;1
9838116;20291584;0;0
9838117;20291584;0;0
9838118;20291584;0;0
9838119;20291584;1;1
9838120;20291584;0;0
9838121;20291584;0;0
9838122;20291584;0;0
9838123;20291584;0;0
9838124;20291584;0;0
9838125;20291584;0;0
9838126;20291584;0;0
9838127;20291584;0;0
9838128;20291584;0;0
9838129;20291584;0;0
9838130;20291584;0;0
9838131;20291584;0;0
9838132;20291584;0;0
9838133;20291584;0;0
9838134;20291584;0;0
9838135;20291584;0;0
9838136;20291584;0;0
9838137;20291584;0;0
9838138;20291584;0;0
9838139;20291584;0;0
9838140;20291584;0;0
9838141;20291584;0;0
9838142;20291584;0;0
9838143;20291584;0;0
9838144;20291584;0;0
9838145;20291584;0;0
9838146;20291584;0;0
9838147;20291584;0;0
9838148;20291584;0;0
9838149;20291584;0;0
9838150;20291584;0;0
9838151;20291584;0;0
9838152;20291584;0;0
9838153;20291584;0;0
9838154;20291584;0;0
9838155;20291584;0;0
9838156;20291584;0;0
9838157;20291584;0;0
9838200;18194432;0;0
9838201;18194432;0;0
9838202;18194432;0;0
9838203;18194432;0;0
9838204;18194432;0;0
9838205;18194432;0;0
9838206;18194432;0;0
9838207;18194432;0;0
9838208;18194432;0;0
9838209;18194432;0;0
9838210;18194432;0;0
9838211;18194432;0;0
9838212;18194432;0;0
9838213;18194432;0;0
9838214;18194432;0;0
9838215;18194432;0;0
9838216;18194432;0;0
9838217;18194432;0;0
9838218;18194432;0;0
9838219;18194432;0;0
9838220;18194432;0;0
9838221;18194432;0;0
9838222;18194432;0;0
9838223;18194432;0;0
9838224;18194432;0;0
9838225;18194432;0;0
9838226;18194432;0;0
9838227;18194432;0;0
9838228;18194432;0;0
9838229;18194432;0;0
9838230;18194432;0;0
9838231;18194432;0;0
9838232;18194432;0;0
9838233;18194432;0;0
9838234;18194432;0;0
9838235;18194432;0;0
9838236;18194432;0;0
9838237;18194432;0;0
9838238;18194432;0;0
9838239;18194432;0;0
