Timestamp;Memory;Disks;Flocks
4074833;46600192;10;29
4074834;46600192;13;35
4074835;46600192;9;32
4074836;46600192;12;34
4074837;46600192;13;35
4074838;46600192;16;33
4074839;46600192;11;31
4074840;46600192;22;44
4074841;46600192;19;38
4074842;46657536;20;37
4074843;46673920;19;37
4074844;47325184;20;35
4074845;47648768;19;35
4074846;47648768;21;40
4074847;47648768;14;35
4074848;47648768;17;38
4074849;47648768;17;36
4074850;47857664;16;33
4074851;47960064;17;36
4074852;47960064;19;31
4074853;47960064;18;31
4074854;48164864;16;32
4074855;48164864;15;31
4074856;48164864;15;34
4074857;48164864;15;34
4074858;48164864;17;34
4074859;48271360;18;37
4074860;48271360;18;39
4074861;48373760;23;43
4074862;48476160;21;47
4074863;48476160;24;46
4074864;48578560;25;52
4074865;48578560;20;46
4074866;48578560;29;56
4074867;48914432;28;60
4074868;48914432;30;66
4074869;50077696;28;72
4074870;50765824;40;82
4074871;50765824;31;72
4074872;50765824;41;80
4074873;50864128;34;75
4074874;50864128;28;70
4074875;50864128;32;81
4074876;51081216;39;95
4074877;51724288;27;93
4074878;51724288;38;91
4074879;51724288;34;94
4074880;51724288;30;86
4074881;51724288;31;88
4074882;51724288;48;107
4074883;51724288;48;106
4074884;51724288;41;104
4074885;51724288;40;102
4074886;51724288;38;97
4074887;51724288;36;101
4074888;51724288;37;97
4074889;51724288;37;100
4074890;51724288;45;109
4074891;51724288;32;90
4074892;51724288;50;107
4074893;51724288;42;96
4074894;51724288;39;93
4074895;51724288;33;88
4074896;51724288;53;103
4074897;51724288;48;90
4074898;51724288;49;92
4074899;51724288;37;79
4074900;51724288;45;88
4074901;51724288;42;85
4074902;51724288;45;80
4074903;51724288;50;96
4074904;51724288;51;97
4074905;51724288;53;96
4074906;51724288;30;68
4074907;51724288;39;71
4074908;51724288;35;76
4074909;51724288;36;75
4074910;51724288;37;76
4074911;51724288;34;64
4074912;51724288;30;63
4074913;51724288;21;55
4074914;51724288;28;54
4074915;51724288;22;55
4074916;51724288;18;45
4074917;51724288;20;45
4074918;51724288;16;41
4074919;51724288;23;50
4074920;51724288;16;45
4074921;51724288;15;41
4074922;51724288;11;40
4074923;51724288;16;46
4074924;51724288;14;45
4074925;51724288;12;41
4074926;51724288;18;47
4074927;51724288;19;42
4074928;51724288;15;33
4074929;51724288;14;31
4074930;51724288;14;29
4074931;51724288;13;22
4074932;51724288;9;17
4074933;51724288;13;19
4074934;51724288;8;13
4074935;51724288;11;15
4074936;51724288;7;12
4074937;51724288;8;14
4074938;51724288;7;13
4074939;51724288;4;11
4074940;51724288;3;10
4074941;51724288;6;13
4074942;51724288;7;14
4074943;51724288;5;13
4074944;51724288;6;14
4074945;51724288;12;21
4074946;51724288;6;15
4074947;51724288;6;15
4074948;51724288;11;19
4074949;51724288;9;18
4074950;51724288;9;18
4074951;51724288;8;16
4074952;51724288;7;18
4074953;51724288;8;22
4074954;51724288;13;29
4074955;51724288;14;35
4074956;51724288;17;37
4074957;51724288;18;39
4074958;51724288;13;30
4074959;51724288;16;35
4074960;51724288;20;36
4074961;51724288;12;31
4074962;51724288;9;23
4074963;51724288;6;19
4074964;51724288;7;19
4074965;51724288;6;17
4074966;51724288;7;16
4074967;51724288;6;12
4074968;51724288;5;13
4074969;51724288;6;9
4074970;51724288;3;6
4074971;51724288;4;7
4074972;51724288;3;6
4074973;51724288;3;6
4074974;51724288;3;6
4074975;51724288;3;4
4074976;51724288;2;3
4074977;51724288;2;2
4074978;51724288;3;3
4074979;51724288;2;2
4074980;51724288;2;2
4074981;51724288;0;0
4074982;51724288;1;1
4074983;51724288;6;6
4074984;51724288;9;10
4074985;51724288;10;13
4074986;51724288;8;12
4074987;51724288;7;13
4074988;51724288;10;15
4074989;51724288;11;17
4074990;51724288;8;14
4074991;51724288;7;13
4074992;51724288;9;16
4074993;51724288;8;15
4074994;51724288;10;18
4074995;51724288;10;17
4074996;51724288;10;20
4074997;51724288;7;16
4074998;51724288;7;17
4074999;51724288;8;19
4075000;51724288;9;20
4075001;51724288;10;22
4075002;51724288;11;21
4075003;51724288;7;20
4075004;51724288;8;21
4075005;51724288;6;16
4075006;51724288;6;12
4075007;51724288;7;13
4075008;51724288;7;12
4075009;51724288;7;10
4075010;51724288;6;10
4075011;51724288;6;15
4075012;51724288;9;15
4075013;51724288;6;12
4075014;51724288;5;12
4075015;51724288;6;12
4075016;51724288;4;11
4075017;51724288;5;13
4075018;51724288;5;11
4075019;51724288;5;9
4075020;51724288;6;11
4075021;51724288;5;10
4075022;51724288;5;11
4075023;51724288;4;12
4075024;51724288;3;10
4075025;51724288;3;10
4075026;51724288;3;7
4075027;51724288;6;11
4075028;51724288;4;9
4075029;51724288;7;11
4075030;51724288;8;14
4075031;51724288;6;12
4075032;51724288;7;15
4075033;51724288;6;15
4075034;51724288;6;15
4075035;51724288;6;14
4075036;51724288;7;16
4075037;51724288;7;14
4075038;51724288;9;21
4075039;51724288;10;18
4075040;51724288;11;20
4075041;51724288;10;24
4075042;51724288;10;25
4075043;51724288;9;25
4075044;51724288;9;27
4075045;51724288;9;20
4075046;51724288;7;20
4075047;51724288;6;15
4075048;51724288;8;15
4075049;51724288;7;15
4075050;51724288;8;15
4075051;51724288;9;17
4075052;51724288;4;8
4075053;51724288;6;12
4075054;51724288;10;17
4075055;51724288;6;14
4075056;51724288;9;17
4075057;51724288;9;17
4075058;51724288;13;21
4075059;51724288;11;20
4075060;51724288;11;20
4075061;51724288;18;28
4075062;51724288;28;40
4075063;51724288;23;38
4075064;51724288;28;44
4075065;51724288;30;45
4075066;51724288;31;44
4075067;51724288;35;49
4075068;51724288;29;42
4075069;51724288;27;42
4075070;51724288;29;43
4075071;51724288;27;43
4075072;51724288;19;38
4075073;51724288;17;36
4075074;51724288;15;40
4075075;51724288;21;46
4075076;51724288;15;38
4075077;51724288;17;41
4075078;51724288;20;44
4075079;51724288;17;43
4075080;51724288;14;37
4075081;51724288;16;42
4075082;51724288;13;39
4075083;51724288;18;43
4075084;51724288;21;48
4075085;51724288;16;46
4075086;51724288;16;44
4075087;51724288;15;40
4075088;51724288;14;38
4075089;51724288;13;36
4075090;51724288;16;32
4075091;51724288;12;28
4075092;51724288;22;39
4075093;51724288;19;30
4075094;51724288;15;23
4075095;51724288;16;25
4075096;51724288;22;32
4075097;51724288;22;35
4075098;51724288;23;38
4075099;51724288;16;33
4075100;51724288;28;47
4075101;51724288;28;43
4075102;51724288;38;53
4075103;51724288;33;46
4075104;51724288;33;47
4075105;51724288;27;45
4075106;51724288;24;40
4075107;51724288;32;50
4075108;51724288;47;67
4075109;51724288;47;72
4075110;51724288;27;50
4075111;51724288;36;62
4075112;51724288;32;60
4075113;51724288;49;85
4075114;51724288;33;65
4075115;51724288;41;63
4075116;51724288;36;60
4075117;51724288;33;59
4075118;51724288;34;62
4075119;51724288;29;62
4075120;51724288;35;71
4075121;51724288;34;71
4075122;51724288;21;61
4075123;51724288;25;63
4075124;51724288;29;71
4075125;51724288;15;59
4075126;51724288;10;55
4075127;51724288;11;55
4075128;51724288;9;55
4075129;51724288;8;52
4075130;51724288;9;49
4075131;51724288;8;48
4075132;51724288;6;40
4075133;51724288;8;43
4075134;51724288;10;43
4075135;51724288;10;39
4075136;51724288;9;32
4075137;51724288;11;31
4075138;51724288;9;24
4075139;51724288;9;24
4075140;51724288;6;21
4075141;51724288;4;18
4075142;51724288;5;16
4075143;51724288;5;9
4075144;51724288;0;0
4075145;51724288;5;5
4075146;51724288;29;33
4075147;51724288;22;29
4075148;51724288;26;36
4075149;51724288;21;33
4075150;51724288;21;35
4075151;51724288;31;50
4075152;51724288;25;49
4075153;51724288;23;46
4075154;51724288;32;52
4075155;51724288;24;46
4075156;51724288;37;62
4075157;51724288;39;69
4075158;51724288;40;72
4075159;51724288;35;68
4075160;51724288;31;73
4075161;51724288;45;91
4075162;51724288;41;80
4075163;51724288;42;84
4075164;51724288;37;82
4075165;51724288;34;76
4075166;51724288;31;76
4075167;51724288;27;75
4075168;51724288;32;82
4075169;51724288;31;84
4075170;51826688;34;90
4075171;51826688;33;99
4075172;51826688;27;90
4075173;51826688;31;92
4075174;51826688;25;77
4075175;51826688;30;82
4075176;51826688;31;82
4075177;51826688;31;88
4075178;51826688;26;82
4075179;51826688;25;76
4075180;51826688;27;72
4075181;51826688;28;78
4075182;51826688;18;66
4075183;51826688;20;59
4075184;51826688;21;56
4075185;51826688;21;52
4075186;51826688;20;42
4075187;51826688;17;39
4075188;51826688;16;38
4075189;51826688;14;36
4075190;51826688;12;34
4075191;51826688;15;36
4075192;51826688;15;35
4075193;51826688;7;28
4075194;51826688;9;29
4075195;51826688;9;28
4075196;51826688;7;22
4075197;51826688;8;23
4075198;51826688;7;23
4075199;51826688;7;21
4075200;51826688;7;18
4075201;51826688;7;19
4075202;51826688;3;14
4075203;51826688;4;15
4075204;51826688;4;11
4075205;51826688;3;8
4075206;51826688;3;8
4075207;51826688;3;7
4075208;51826688;3;10
4075209;51826688;4;7
4075210;51826688;2;4
4075211;51826688;2;5
4075212;51826688;2;3
4075213;51826688;2;3
4075214;51826688;2;3
4075215;51826688;2;3
4075216;51826688;2;3
4075217;51826688;2;3
4075218;51826688;0;0
4075219;51826688;0;0
4075220;51826688;0;0
4075221;51826688;2;2
4075222;51826688;1;1
4075223;51826688;3;3
4075224;51826688;5;6
4075225;51826688;5;6
4075226;51826688;8;11
4075227;51826688;8;12
4075228;51826688;11;19
4075229;51826688;11;24
4075230;51826688;9;17
4075231;51826688;8;17
4075232;51826688;5;13
4075233;51826688;7;15
4075234;51826688;8;17
4075235;51826688;6;16
4075236;51826688;12;26
4075237;51826688;8;23
4075238;51826688;7;19
4075239;51826688;4;16
4075240;51826688;3;13
4075241;51826688;2;12
4075242;51826688;3;14
4075243;51826688;6;16
4075244;51826688;4;14
4075245;51826688;4;14
4075246;51826688;5;13
4075247;51826688;6;14
4075248;51826688;2;10
4075249;51826688;3;11
4075250;51826688;3;12
4075251;51826688;3;11
4075252;51826688;6;15
4075253;51826688;4;13
4075254;51826688;8;16
4075255;51826688;6;14
4075256;51826688;4;12
4075257;51826688;4;13
4075258;51826688;4;13
4075259;51826688;4;11
4075260;51826688;3;6
4075261;51826688;1;3
4075262;51826688;1;3
4075263;51826688;1;2
4075264;51826688;0;0
4075265;51826688;0;0
4075266;51826688;0;0
4075267;51826688;0;0
4075268;51826688;0;0
4075269;51826688;0;0
4075270;51826688;0;0
4075271;51826688;0;0
4075272;51826688;0;0
4075273;51826688;0;0
4075274;51826688;0;0
4075279;51826688;0;0
4075280;51826688;0;0
4075281;51826688;0;0
4075282;51826688;0;0
4075283;51826688;0;0
4075284;51826688;0;0
4075285;51826688;0;0
4075286;51826688;0;0
4075287;51826688;0;0
4075288;51826688;0;0
4075289;51826688;0;0
4075290;51826688;0;0
4075291;51826688;0;0
4075292;51826688;0;0
4075293;51826688;0;0
4075294;51826688;0;0
4075295;51826688;0;0
4075296;51826688;0;0
4075297;51826688;1;1
4075298;51826688;1;1
4075299;51826688;2;2
4075300;51826688;2;2
4075301;51826688;2;3
4075302;51826688;3;3
4075303;51826688;3;4
4075304;51826688;2;5
4075305;51826688;2;5
4075306;51826688;2;7
4075307;51826688;2;6
4075308;51826688;2;6
4075309;51826688;2;6
4075310;51929088;3;7
4075311;51929088;2;6
4075312;51929088;3;9
4075313;51929088;3;10
4075314;51929088;3;8
4075315;51929088;3;9
4075316;51929088;3;9
4075317;51929088;3;9
4075318;51929088;3;10
4075319;51929088;3;10
4075320;51929088;4;11
4075321;51929088;5;12
4075322;51929088;4;11
4075323;51929088;4;13
4075324;51929088;3;13
4075325;51929088;5;14
4075326;51929088;4;14
4075327;51929088;4;14
4075328;51929088;5;15
4075329;51929088;4;18
4075330;51929088;5;16
4075331;51929088;6;16
4075332;51929088;4;13
4075333;51929088;4;14
4075334;51929088;4;12
4075335;51929088;4;12
4075336;51929088;4;12
4075337;51929088;5;14
4075338;51929088;4;14
4075339;51929088;5;15
4075340;51929088;4;14
4075341;51929088;4;13
4075342;51929088;5;16
4075343;51929088;6;17
4075344;51929088;7;19
4075345;51929088;5;13
4075346;51929088;5;16
4075347;51929088;5;12
4075348;51929088;4;9
4075349;51929088;3;9
4075350;51929088;5;10
4075351;51929088;4;10
4075352;51929088;7;11
4075353;51929088;5;10
4075354;51929088;4;9
4075355;51929088;5;10
4075356;51929088;4;10
4075357;51929088;7;14
4075358;51929088;7;14
4075359;51929088;3;9
4075360;51929088;5;12
4075361;51929088;3;10
4075362;51929088;4;10
4075363;51929088;5;10
4075364;51929088;5;10
4075365;51929088;6;10
4075366;51929088;5;7
4075367;51929088;5;6
4075368;51929088;5;6
4075369;51929088;4;7
4075370;51929088;8;11
4075371;51929088;10;17
4075372;51929088;5;11
4075373;51929088;10;17
4075374;51929088;8;16
4075375;51929088;8;17
4075376;51929088;7;18
4075377;51929088;7;14
4075378;51929088;9;17
4075379;51929088;5;14
4075380;51929088;6;17
4075381;51929088;4;15
4075382;52031488;4;14
4075383;52133888;5;16
4075384;52133888;8;18
4075385;52133888;7;15
4075386;52133888;5;14
4075387;52133888;7;16
4075388;52133888;6;14
4075389;52133888;10;15
4075390;52133888;6;10
4075391;52133888;7;10
4075392;52133888;12;17
4075393;52133888;10;18
4075394;52133888;16;22
4075395;52133888;18;28
4075396;52133888;14;28
4075397;52133888;21;32
4075398;52133888;20;34
4075399;52236288;27;39
4075400;52236288;21;39
4075401;52236288;17;36
4075402;52236288;16;33
4075403;52236288;15;30
4075404;52236288;13;30
4075405;52236288;14;28
4075406;52236288;15;33
4075407;52236288;15;38
4075408;52236288;16;43
4075409;52236288;14;47
4075410;52236288;17;50
4075411;52236288;18;57
4075412;52236288;17;56
4075413;52236288;13;47
4075414;52236288;18;53
4075415;52236288;19;57
4075416;52236288;15;50
4075417;52236288;15;54
4075418;52236288;11;48
4075419;52236288;12;52
4075420;52236288;15;57
4075421;52236288;15;46
4075422;52236288;16;53
4075423;52236288;24;60
4075424;52236288;19;63
4075425;52236288;22;67
4075426;52236288;17;59
4075427;52236288;22;64
4075428;52236288;24;61
4075429;52236288;22;62
4075430;52236288;21;62
4075431;52236288;15;53
4075432;52236288;16;54
4075433;52236288;20;51
4075434;52236288;17;51
4075435;52236288;17;52
4075436;52236288;20;56
4075437;52236288;16;57
4075438;52236288;14;58
4075439;52236288;19;61
4075440;52236288;23;66
4075441;52236288;20;67
4075442;52236288;20;60
4075443;52236288;26;69
4075444;52236288;29;78
4075445;52236288;27;75
4075446;52236288;24;75
4075447;52236288;22;75
4075448;52236288;26;85
4075449;52236288;24;79
4075450;52236288;30;82
4075451;52236288;25;84
4075452;52236288;25;76
4075453;52236288;23;79
4075454;52236288;19;76
4075455;52236288;17;81
4075456;52236288;19;82
4075457;52236288;27;86
4075458;52236288;28;88
4075459;52236288;27;82
4075460;52236288;25;75
4075461;52236288;33;88
4075462;52236288;32;84
4075463;52236288;27;78
4075464;52236288;34;85
4075465;52236288;33;89
4075466;52236288;23;65
4075467;52236288;18;50
4075468;52236288;22;59
4075469;52236288;23;55
4075470;52236288;24;63
4075471;52236288;22;65
4075472;52236288;34;80
4075473;52236288;25;63
4075474;52236288;35;75
4075475;52236288;40;81
4075476;52236288;24;64
4075477;52236288;24;64
4075478;52236288;22;64
4075479;52236288;18;62
4075480;52236288;21;52
4075481;52236288;24;57
4075482;52236288;20;48
4075483;52236288;22;53
4075484;52236288;26;55
4075485;52236288;24;47
4075486;52236288;24;42
4075487;52236288;19;39
4075488;52236288;22;41
4075489;52236288;22;45
4075490;52236288;20;45
4075491;52236288;17;43
4075492;52236288;18;45
4075493;52236288;21;48
4075494;52236288;21;41
4075495;52236288;18;42
4075496;52236288;19;47
4075497;52236288;16;40
4075498;52236288;13;39
4075499;52236288;14;40
4075500;52236288;17;45
4075501;52236288;19;51
4075502;52236288;11;44
4075503;52236288;13;43
4075504;52236288;12;42
4075505;52236288;16;48
4075506;52236288;17;47
4075507;52236288;13;42
4075508;52236288;14;44
4075509;52236288;12;37
4075510;52236288;14;39
4075511;52236288;18;41
4075512;52236288;14;30
4075513;52236288;11;28
4075514;52236288;10;20
4075515;52236288;10;21
4075516;52236288;5;17
4075517;52236288;9;17
4075518;52236288;6;12
4075519;52236288;6;10
4075520;52236288;6;11
4075521;52236288;3;6
4075522;52236288;4;7
4075523;52236288;4;7
4075524;52236288;3;6
4075525;52236288;4;7
4075526;52236288;3;8
4075527;52236288;2;4
4075528;52236288;3;5
4075529;52236288;1;4
4075530;52236288;3;6
4075531;52236288;3;6
4075532;52236288;3;5
4075533;52236288;1;2
4075534;52236288;2;3
4075535;52236288;3;4
4075536;52236288;2;3
4075537;52236288;1;2
4075538;52236288;1;2
4075539;52236288;1;2
4075540;52236288;1;2
4075541;52236288;2;3
4075542;52236288;1;4
4075543;52236288;2;3
4075544;52236288;2;5
4075545;52236288;2;5
4075546;52236288;2;5
4075547;52236288;2;5
4075548;52236288;2;2
4075549;52236288;1;1
4075550;52236288;0;0
4075551;52236288;0;0
4075552;52236288;0;0
4075553;52236288;0;0
4075554;52236288;0;0
4075555;52236288;0;0
4075556;52236288;0;0
4075557;52236288;0;0
4075558;52236288;0;0
4075559;52236288;0;0
4075560;52236288;0;0
4075561;52236288;0;0
4075562;52236288;0;0
4075563;52236288;0;0
4075564;52236288;0;0
4075565;52236288;0;0
4075566;52236288;0;0
4075567;52236288;0;0
4075568;52236288;0;0
4075569;52236288;3;3
4075570;52236288;2;2
4075571;52236288;2;3
4075572;52236288;2;3
4075573;52236288;1;1
4075574;52236288;0;0
4075575;52236288;0;0
4075576;52236288;0;0
4075577;52236288;2;2
4075578;52236288;1;1
4075579;52236288;0;0
4075580;52236288;0;0
4075581;52236288;0;0
4075582;52236288;1;1
4075583;52236288;1;1
4075584;52236288;1;1
4075585;52236288;1;1
4075586;52236288;1;1
4075587;52236288;1;1
4075588;52236288;1;1
4075589;52236288;1;1
4075590;52236288;1;1
4075591;52236288;1;1
4075592;52236288;1;1
4075593;52236288;1;1
4075594;52236288;1;1
4075595;52236288;1;1
4075596;52236288;1;1
4075597;52236288;1;1
4075598;52236288;0;0
4075599;52236288;0;0
4075600;52236288;0;0
4075601;52236288;0;0
4075602;52236288;0;0
4075603;52236288;0;0
4075604;52236288;0;0
4075605;52236288;0;0
4075606;52236288;0;0
4075607;52236288;0;0
4075608;52236288;0;0
4075609;52236288;1;1
4075610;52236288;1;1
4075611;52236288;1;1
4075612;52236288;1;1
4075613;52236288;1;1
4075614;52236288;2;2
4075615;52236288;2;4
4075616;52236288;3;5
4075617;52236288;3;3
4075618;52236288;3;6
4075619;52236288;3;9
4075620;52236288;4;10
4075621;52236288;5;12
4075622;52236288;5;11
4075623;52236288;5;14
4075624;52236288;5;15
4075625;52236288;4;16
4075626;52236288;4;16
4075627;52236288;4;16
4075628;52236288;4;16
4075629;52236288;4;16
4075630;52236288;4;16
4075631;52236288;4;16
4075632;52236288;4;18
4075633;52236288;4;16
4075634;52236288;4;16
4075635;52236288;4;17
4075636;52236288;4;18
4075637;52236288;3;11
4075638;52236288;3;7
4075639;52236288;4;8
4075640;52236288;2;4
4075641;52236288;2;5
4075642;52236288;2;5
4075643;52236288;2;6
4075644;52236288;2;8
4075645;52236288;2;4
4075646;52236288;4;8
4075647;52236288;1;7
4075648;52236288;2;4
4075649;52236288;2;6
4075650;52236288;6;8
4075651;52236288;3;5
4075652;52236288;3;5
4075653;52236288;4;8
4075654;52236288;5;9
4075655;52236288;2;4
4075656;52236288;2;4
4075657;52236288;2;4
4075658;52236288;2;4
4075659;52236288;1;3
4075660;52236288;2;4
4075661;52236288;1;3
4075662;52236288;1;3
4075663;52236288;1;3
4075664;52236288;2;5
4075665;52236288;1;3
4075666;52236288;1;3
4075667;52236288;2;2
4075668;52236288;2;3
4075669;52236288;3;5
4075670;52236288;2;3
4075671;52236288;2;3
4075672;52236288;2;3
4075673;52236288;2;2
4075674;52236288;2;2
4075675;52236288;2;2
4075676;52236288;2;2
4075677;52236288;0;0
4075678;52236288;0;0
4075679;52236288;0;0
4075680;52236288;0;0
4075681;52236288;2;2
4075682;52236288;0;0
4075683;52236288;0;0
4075684;52236288;1;1
4075685;52236288;0;0
4075686;52236288;3;3
4075687;52236288;1;1
4075688;52236288;1;1
4075689;52236288;2;3
4075690;52236288;3;4
4075691;52236288;2;3
4075692;52236288;4;5
4075693;52236288;4;5
4075694;52236288;3;4
4075695;52236288;6;7
4075696;52236288;2;3
4075697;52236288;4;5
4075698;52236288;4;5
4075699;52236288;2;2
4075700;52236288;2;3
4075701;52236288;4;6
4075702;52236288;4;5
