Timestamp;Memory;Disks;Flocks
9837305;6885376;1;1
9837306;6885376;2;2
9837307;6885376;0;0
9837308;6885376;1;1
9837309;6885376;1;2
9837310;6885376;0;0
9837311;6885376;0;0
9837312;6885376;0;0
9837313;6885376;0;0
9837314;6885376;0;0
9837315;6885376;0;0
9837316;6885376;1;1
9837317;6885376;0;0
9837318;6885376;2;2
9837319;6885376;0;0
9837320;6885376;3;3
9837321;6885376;5;5
9837322;6885376;0;0
9837323;6885376;4;4
9837324;6885376;7;7
9837325;6885376;3;3
9837326;6885376;4;4
9837327;6885376;0;0
9837328;6885376;11;11
9837329;6885376;14;15
9837330;6885376;16;18
9837331;6885376;21;28
9837332;6885376;15;20
9837333;6885376;12;14
9837334;6885376;8;8
9837335;6885376;9;11
9837336;6885376;14;14
9837337;6885376;12;12
9837338;6885376;15;17
9837339;6885376;18;19
9837340;6885376;16;17
9837341;6885376;16;17
9837342;6885376;25;25
9837343;6885376;25;25
9837344;6885376;27;29
9837345;6885376;21;23
9837346;6885376;20;21
9837347;6885376;21;22
9837348;6885376;31;33
9837349;6885376;32;34
9837350;6885376;29;32
9837351;6885376;30;34
9837352;6885376;36;36
9837353;6885376;38;39
9837354;6885376;24;26
9837355;6885376;38;39
9837356;6885376;35;38
9837357;6885376;34;36
9837358;6885376;32;38
9837359;6885376;29;35
9837360;6885376;24;25
9837361;6885376;24;25
9837362;6885376;25;27
9837363;6885376;27;27
9837364;6885376;28;28
9837365;6885376;29;31
9837366;6885376;31;31
9837367;6885376;34;38
9837368;6885376;35;38
9837369;6885376;35;39
9837370;6885376;41;44
9837371;6885376;44;47
9837372;6885376;39;42
9837373;6885376;41;41
9837374;6885376;36;42
9837375;6885376;47;53
9837376;6885376;46;56
9837377;6885376;34;43
9837378;6885376;26;34
9837379;6885376;25;26
9837380;6885376;21;21
9837381;6885376;27;28
9837382;6885376;19;22
9837383;6885376;24;25
9837384;6885376;28;29
9837385;6885376;25;26
9837386;6885376;19;19
9837387;6885376;19;21
9837388;6885376;23;26
9837389;6885376;27;28
9837390;6885376;23;23
9837391;6885376;12;13
9837392;6885376;16;16
9837393;6885376;15;15
9837394;6885376;10;10
9837395;6885376;13;13
9837396;6885376;10;10
9837397;6885376;14;14
9837398;6885376;13;14
9837399;6885376;7;7
9837400;6885376;7;7
9837401;6885376;7;7
9837402;6885376;4;4
9837403;6885376;4;4
9837404;6885376;1;1
9837405;6885376;1;1
9837406;6885376;3;3
9837407;6885376;4;4
9837408;6885376;7;7
9837409;6885376;7;7
9837410;6885376;5;5
9837411;6885376;2;2
9837412;6885376;1;1
9837413;6885376;0;0
9837414;6885376;2;2
9837415;6885376;1;1
9837416;6885376;1;1
9837417;6885376;0;0
9837418;6885376;1;1
9837419;6885376;0;0
9837420;6885376;0;0
9837421;6885376;0;0
9837422;6885376;1;1
9837423;6885376;3;3
9837424;6885376;1;1
9837425;6885376;1;1
9837426;6885376;0;0
9837427;6885376;0;0
9837428;6885376;0;0
9837429;6885376;0;0
9837430;6885376;0;0
9837431;6885376;0;0
9837432;6885376;0;0
9837480;6885376;0;0
9837481;6885376;0;0
9837482;6885376;0;0
9837483;6885376;0;0
9837484;6885376;0;0
9837485;6885376;0;0
9837486;6885376;0;0
9837487;6885376;1;1
9837488;6885376;0;0
9837489;6885376;0;0
9837490;6885376;0;0
9837491;6885376;0;0
9837492;6885376;0;0
9837493;6885376;0;0
9837494;6885376;0;0
9837495;6885376;0;0
9837496;6885376;1;1
9837497;6885376;3;3
9837498;6885376;1;1
9837499;6885376;0;0
9837500;6885376;0;0
9837501;6885376;0;0
9837502;6885376;0;0
9837503;6885376;0;0
9837504;6885376;0;0
9837505;6885376;1;1
9837506;6885376;0;0
9837507;6885376;0;0
9837508;6885376;0;0
9837509;6885376;1;1
9837510;6885376;0;0
9837511;6885376;0;0
9837512;6885376;0;0
9837513;6885376;0;0
9837514;6885376;1;1
9837515;6885376;1;1
9837516;6885376;0;0
9837517;6885376;0;0
9837518;6885376;1;1
9837519;6885376;0;0
9837520;6885376;0;0
9837521;6885376;2;2
9837522;6885376;0;0
9837523;6885376;1;1
9837524;6885376;1;1
9837525;6885376;2;2
9837526;6885376;4;4
9837527;6885376;2;2
9837528;6885376;2;2
9837529;6885376;2;2
9837530;6885376;1;1
9837531;6885376;1;1
9837532;6885376;0;0
9837533;6885376;0;0
9837534;6885376;0;0
9837535;6885376;0;0
9837536;6885376;0;0
9837537;6885376;1;1
9837538;6885376;1;1
9837539;6885376;0;0
9837540;6885376;2;2
9837541;6885376;2;2
9837542;6885376;2;2
9837543;6885376;0;0
9837544;6885376;0;0
9837545;6885376;0;0
9837546;6885376;0;0
9837547;6885376;0;0
9837548;6885376;2;2
9837549;6885376;0;0
9837550;6885376;0;0
9837551;6885376;0;0
9837552;6885376;1;1
9837553;6885376;0;0
9837554;6885376;0;0
9837555;6885376;0;0
9837556;6885376;0;0
9837557;6885376;0;0
9837558;6885376;0;0
9837559;6885376;0;0
9837560;6885376;0;0
9837561;6885376;0;0
9837562;6885376;0;0
9837563;6885376;0;0
9837564;6885376;0;0
9837565;6885376;0;0
9837566;6885376;0;0
9837567;6885376;0;0
9837568;6885376;0;0
9837569;6885376;0;0
9837570;6885376;0;0
9837571;6885376;0;0
9837572;6885376;0;0
9837573;6885376;0;0
9837574;6885376;0;0
9837575;6885376;0;0
9837576;6885376;0;0
9837577;6885376;0;0
9837578;6885376;0;0
9837579;6885376;0;0
9837580;6885376;0;0
9837581;6885376;0;0
9837582;6885376;0;0
9837583;6885376;0;0
9837584;6885376;0;0
9837585;6885376;0;0
9837586;6885376;0;0
9837587;6885376;0;0
9837588;6885376;0;0
9837589;6885376;0;0
9837590;6885376;0;0
9837591;6885376;0;0
9837592;6885376;0;0
9837593;6885376;0;0
9837594;6885376;0;0
9837595;6885376;0;0
9837596;6885376;0;0
9837597;6885376;0;0
9837598;6885376;0;0
9837599;6885376;0;0
9837600;6885376;0;0
9837601;6885376;0;0
9837602;6885376;0;0
9837603;6885376;0;0
9837604;6885376;0;0
9837605;6885376;0;0
9837606;6885376;0;0
9837607;6885376;0;0
9837608;6885376;0;0
9837609;6885376;0;0
9837610;6885376;0;0
9837611;6885376;0;0
9837612;6885376;0;0
9837613;6885376;0;0
9837614;6885376;0;0
9837615;6885376;0;0
9837616;6885376;0;0
9837617;6885376;0;0
9837618;6885376;0;0
9837619;6885376;0;0
9837620;6885376;0;0
9837621;6885376;0;0
9837622;6885376;0;0
9837623;6885376;0;0
9837624;6885376;0;0
9837625;6885376;0;0
9837626;6885376;0;0
9837627;6885376;0;0
9837628;6885376;0;0
9837629;6885376;0;0
9837630;6885376;0;0
9837631;6885376;0;0
9837632;6885376;0;0
9837633;6885376;0;0
9837643;6885376;0;0
9837644;6885376;0;0
9837645;6885376;0;0
9837646;6885376;0;0
9837647;6885376;0;0
9837648;6885376;0;0
9837649;6885376;0;0
9837650;6885376;0;0
9837651;6885376;0;0
9837780;6885376;0;0
9837781;6885376;0;0
9837782;6885376;0;0
9837783;6885376;1;1
9837784;6885376;1;1
9837785;6885376;0;0
9837786;6885376;0;0
9837787;6885376;1;1
9837788;6885376;0;0
9837789;6885376;2;2
9837790;6885376;1;1
9837791;6885376;2;2
9837792;6885376;2;2
9837793;6885376;0;0
9837794;6885376;1;1
9837795;6885376;0;0
9837796;6885376;0;0
9837797;6885376;0;0
9837798;6885376;0;0
9837799;6885376;0;0
9837800;6885376;1;1
9837801;6885376;2;2
9837802;6885376;6;6
9837803;6885376;7;7
9837804;6885376;6;7
9837805;6885376;7;7
9837806;6885376;7;8
9837807;6885376;3;3
9837808;6885376;5;5
9837809;6885376;3;3
9837810;6885376;6;6
9837811;6885376;5;5
9837812;6885376;4;4
9837813;6885376;7;7
9837814;6885376;10;10
9837815;6885376;13;13
9837816;6885376;21;22
9837817;6885376;27;29
9837818;6885376;30;32
9837819;6885376;30;30
9837820;6885376;19;20
9837821;6885376;21;24
9837822;6885376;28;29
9837823;6885376;30;33
9837824;6885376;32;37
9837825;6885376;28;31
9837826;6885376;30;36
9837827;6885376;27;31
9837828;6885376;30;36
9837829;6885376;29;31
9837830;6885376;30;31
9837831;6885376;33;35
9837832;6885376;35;41
9837833;6885376;46;52
9837834;6885376;33;36
9837835;6885376;37;39
9837836;6885376;29;31
9837837;6885376;24;26
9837838;6885376;28;30
9837839;6885376;31;32
9837840;6885376;29;30
9837841;6885376;27;31
9837842;6885376;31;33
9837843;6885376;27;27
9837844;6885376;28;28
9837845;6885376;32;32
9837846;6885376;38;38
9837847;6885376;45;46
9837848;6885376;52;53
9837849;6885376;38;48
9837850;6885376;45;50
9837851;6885376;43;46
9837852;6885376;33;37
9837853;6885376;35;37
9837854;6885376;33;35
9837855;6885376;42;45
9837856;6885376;44;45
9837857;6885376;41;42
9837858;6885376;36;39
9837859;6885376;32;34
9837860;6885376;33;38
9837861;6885376;27;35
9837862;6885376;32;33
9837863;6885376;32;32
9837864;6885376;27;27
9837865;6885376;23;24
9837866;6885376;23;25
9837867;6885376;19;19
9837868;6885376;14;15
9837869;6885376;10;11
9837870;6885376;3;3
9837871;6885376;8;8
9837872;6885376;4;4
9837873;6885376;8;8
9837874;6885376;4;4
9837875;6885376;5;5
9837876;6885376;4;4
9837877;6885376;6;6
9837878;6885376;8;8
9837879;6885376;6;6
9837880;6885376;2;2
9837881;6885376;3;3
9837882;6885376;3;3
9837883;6885376;1;1
9837884;6885376;2;2
9837885;6885376;1;1
9837886;6885376;1;1
9837887;6885376;5;5
9837888;6885376;1;1
9837889;6885376;1;1
9837890;6885376;3;3
9837891;6885376;5;5
9837892;6885376;1;1
9837893;6885376;0;0
9837894;6885376;0;0
9837895;6885376;0;0
9837896;6885376;0;0
9837897;6885376;0;0
9837898;6885376;1;1
9837899;6885376;1;1
9837900;6885376;3;3
9837901;6885376;4;4
9837902;6885376;1;1
9837903;6885376;1;1
9837904;6885376;2;2
9837905;6885376;1;1
9837906;6885376;1;1
9837907;6885376;0;0
9837908;6885376;0;0
9837909;6885376;0;0
9837910;6885376;0;0
9837911;6885376;0;0
9837912;6885376;0;0
9837913;6885376;0;0
9837914;6885376;0;0
9837915;6885376;0;0
9838020;6885376;0;0
9838021;6885376;2;2
9838022;6885376;2;2
9838023;6885376;2;2
9838024;6885376;1;1
9838025;6885376;4;4
9838026;6885376;7;7
9838027;6885376;6;7
9838028;6885376;4;5
9838029;6885376;3;3
9838030;6885376;2;2
9838031;6885376;0;0
9838032;6885376;0;0
9838033;6885376;0;0
9838034;6885376;0;0
9838035;6885376;0;0
9838036;6885376;1;1
9838037;6885376;0;0
9838038;6885376;1;1
9838039;6885376;1;1
9838040;6885376;1;1
9838041;6885376;3;3
9838042;6885376;4;4
9838043;6885376;9;9
9838044;6885376;4;4
9838045;6885376;3;3
9838046;6885376;4;4
9838047;6885376;6;6
9838048;6885376;5;5
9838049;6885376;5;6
9838050;6885376;7;7
9838051;6885376;4;4
9838052;6885376;6;6
9838053;6885376;11;11
9838054;6885376;12;13
9838055;6885376;6;9
9838056;6885376;12;15
9838057;6885376;19;25
9838058;6885376;19;23
9838059;6885376;20;25
9838060;6885376;22;27
9838061;6885376;19;22
9838062;6885376;27;28
9838063;6885376;21;23
9838064;6885376;23;27
9838065;6885376;23;29
9838066;6885376;29;33
9838067;6885376;37;40
9838068;6885376;37;40
9838069;6885376;37;40
9838070;6885376;36;40
9838071;6885376;33;37
9838072;6885376;34;42
9838073;6885376;32;38
9838074;6885376;44;53
9838075;6885376;36;37
9838076;6885376;33;37
9838077;6885376;37;38
9838078;6885376;34;36
9838079;6885376;32;34
9838080;6885376;30;31
9838081;6885376;24;24
9838082;6885376;38;42
9838083;6885376;39;45
9838084;6885376;26;28
9838085;6885376;25;27
9838086;6885376;19;20
9838087;6885376;27;29
9838088;6885376;27;28
9838089;6885376;24;25
9838090;6885376;17;17
9838091;6885376;25;25
9838092;6885376;24;26
9838093;6885376;36;36
9838094;6885376;39;41
9838095;6885376;43;50
9838096;6885376;48;52
9838097;6885376;38;45
9838098;6885376;54;61
9838099;6885376;37;45
9838100;6885376;36;49
9838101;6885376;20;27
9838102;6885376;28;34
9838103;6885376;29;32
9838104;6885376;23;27
9838105;6885376;17;17
9838106;6885376;9;10
9838107;6885376;8;8
9838108;6885376;8;9
9838109;6901760;11;11
9838110;6901760;11;12
9838111;6901760;11;11
9838112;6901760;8;8
9838113;6901760;8;8
9838114;6901760;14;14
9838115;6901760;8;8
9838116;6901760;7;7
9838117;6901760;8;8
9838118;6901760;3;3
9838119;6901760;5;5
9838120;6901760;5;5
9838121;6901760;2;2
9838122;6901760;3;3
9838123;6901760;1;1
9838124;6901760;0;0
9838125;6901760;3;3
9838126;6901760;4;4
9838127;6901760;1;1
9838128;6901760;1;1
9838129;6901760;2;2
9838130;6901760;2;2
9838131;6901760;2;2
9838132;6901760;2;2
9838133;6901760;1;1
9838134;6901760;0;0
9838135;6901760;0;0
9838136;6901760;2;2
9838137;6901760;0;0
9838138;6901760;0;0
9838139;6901760;0;0
9838140;6901760;4;4
9838141;6901760;6;6
9838142;6901760;3;3
9838143;6901760;2;2
9838144;6901760;2;2
9838145;6901760;2;2
9838146;6901760;0;0
9838147;6901760;0;0
9838148;6901760;0;0
9838149;6901760;0;0
9838150;6901760;0;0
9838151;6901760;0;0
9838152;6901760;0;0
9838153;6901760;0;0
9838154;6901760;0;0
9838155;6901760;0;0
9838156;6901760;0;0
9838157;6901760;0;0
9838200;6901760;0;0
9838201;6901760;0;0
9838202;6901760;0;0
9838203;6901760;0;0
9838204;6901760;0;0
9838205;6901760;0;0
9838206;6901760;1;1
9838207;6901760;0;0
9838208;6901760;0;0
9838209;6901760;0;0
9838210;6901760;0;0
9838211;6901760;0;0
9838212;6901760;0;0
9838213;6901760;1;1
9838214;6901760;0;0
9838215;6901760;0;0
9838216;6901760;1;1
9838217;6901760;0;0
9838218;6901760;2;2
9838219;6901760;2;2
9838220;6901760;0;0
9838221;6901760;0;0
9838222;6901760;1;1
9838223;6901760;0;0
9838224;6901760;0;0
9838225;6901760;0;0
9838226;6901760;0;0
9838227;6901760;0;0
9838228;6901760;1;1
9838229;6901760;0;0
9838230;6901760;4;4
9838231;6901760;0;0
9838232;6901760;2;2
9838233;6901760;2;2
9838234;6901760;0;0
9838235;6901760;0;0
9838236;6901760;0;0
9838237;6901760;0;0
9838238;6901760;0;0
9838239;6901760;0;0
